method,RCP,scenario,year,AEF,CEF
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2039,0.029758313384177643,0.06858347471315723
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2040,0.02776210689387531,0.06465230398490576
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2041,0.0277880536529779,0.06141405948465502
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2042,0.02750806739485402,0.05867617764289383
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2043,0.026880019994757823,0.056300497527161694
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2044,0.025901228793254384,0.05418709236695393
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2045,0.024605997779069952,0.052264247197398576
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2046,0.023998123370154174,0.05053902234991149
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2047,0.02321066286529958,0.04896698351513796
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2048,0.022324431001325147,0.04751776033328606
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2049,0.02141697767571717,0.04617125024785688
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,BAU,2050,0.02055448617644344,0.04491454229122179
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2026,0.39092814334310666,0.39092814334310666
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2027,0.21885964873033145,0.2762176757104831
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2028,0.15856303358737844,0.21740115503094312
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2029,0.12623149838845893,0.1809600010574829
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2030,0.10510375671819872,0.15572393575688512
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2031,0.09075415412829375,0.13723856881886703
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2032,0.07951960200604709,0.12292053825246346
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2033,0.07023894584879217,0.11136585630511506
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2034,0.062264445507871434,0.10174494647256403
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2035,0.05520464198434765,0.09353578358232163
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2036,0.04538404234445281,0.0859932449412395
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2037,0.03326218156553354,0.07885200738576606
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2038,0.03152255537654467,0.07320681161223574
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2039,0.02970290961102487,0.06857085735886409
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2040,0.02769354456292986,0.06463429902930581
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2041,0.027706105686034006,0.06139043762099511
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2042,0.02741367077234778,0.05864684077385708
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2043,0.02677488360039198,0.0562654972246026
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2044,0.025787610337049075,0.054146626406222066
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2045,0.024486400851788392,0.05221863752583003
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2046,0.023874143111438494,0.05048862932406754
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2047,0.023084314675722053,0.048912221238107956
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2048,0.02219717909882169,0.04745905497889418
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2049,0.021289597309874366,0.04610900202669549
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Moderate,2050,0.020427022905300924,0.044849094748242266
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2026,0.39092814334310666,0.39092814334310666
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2027,0.21886931712247204,0.27622412120061307
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2028,0.15857527280365488,0.21741049685229774
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2029,0.12624437072990174,0.1809707540525863
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2030,0.10511623392444719,0.15573526236732407
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2031,0.09076547490477806,0.1372498937694144
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2032,0.07952893025219028,0.12293136789139544
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2033,0.0702453888238645,0.11137572381470744
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2034,0.06226706012749532,0.10175339285393874
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2035,0.055202474342856175,0.09354235777477134
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2036,0.04537315448461668,0.08599708385972543
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2037,0.0332377798491199,0.07885202174488178
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2038,0.03148948997275689,0.07320288039983511
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2039,0.029660152125473717,0.06856278865952838
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2040,0.027640600915218593,0.06462190879218463
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2041,0.027642811116583083,0.06137357582476933
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2042,0.027340743941172883,0.05862545177073707
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2043,0.02669363996777355,0.056239636125995224
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2044,0.025699790350891448,0.05411645782792445
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2045,0.02439393620739049,0.05218441954735125
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2046,0.02377829333850228,0.05045064964469751
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2047,0.02298663815317017,0.04887080755254198
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2048,0.022098807935156343,0.04741454308801928
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2049,0.021191130898144804,0.04606170668264073
"EF v3.1, climate change: fossil, global warming potential (GWP100)",RCP26,Aggressive,2050,0.020328496530029824,0.044799286110768534
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2026,0.0011129707271771631,0.0011129707271771631
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2027,0.0006998869576422206,0.0008375860178412911
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2028,0.0005644628414019738,0.0007010495015999984
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2029,0.000498541945238884,0.000620105804827253
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2030,0.0004605145678632723,0.0005670125504418594
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2031,0.0004325527433033136,0.0005287557053199213
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2032,0.0004137916787773642,0.0005002372037429395
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2033,0.00040084864783780834,0.0004784382584132228
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2034,0.00039184561832822894,0.0004614713328423788
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2035,0.0003856549754983025,0.0004480982182049373
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2036,0.0003593296705904837,0.0004341934209269482
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2037,0.00032055220520011427,0.0004188032720157466
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2038,0.00032822151054645734,0.0004079991795258159
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2039,0.000336191135591246,0.0004003470198024076
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2040,0.00034390991359128595,0.0003949120255389478
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2041,0.0003392736618821599,0.00039002461772535393
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2042,0.00033291898577692713,0.0003854133834526684
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2043,0.0003246681981747268,0.0003808747492444646
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2044,0.00031455603552182546,0.0003762641675549309
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2045,0.0003028077090150392,0.00037148931393832653
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2046,0.0002898600584757376,0.000366507066614051
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2047,0.00027607630954966595,0.00036130512018754733
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2048,0.000261897429186733,0.00035589783309754124
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2049,0.0002477151781684788,0.00035031681133886056
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,BAU,2050,0.00023383546525721752,0.0003446024660760364
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2026,0.0011129707271771631,0.0011129707271771631
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2027,0.0006999006492955696,0.0008375951454620207
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2028,0.0005644813228928092,0.0007010633052971206
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2029,0.0004985623605540178,0.0006201222512346678
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2030,0.0004605346666821628,0.000567030211943632
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2031,0.000432569286197696,0.0005287730485526841
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2032,0.0004138016418790723,0.0005002527162266806
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2033,0.0004008484257262799,0.0004784503198197353
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2034,0.00039183107258305945,0.00046147818085475297
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2035,0.0003856215844285808,0.0004480979685160156
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2036,0.0003592635815738179,0.0004341828580975076
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2037,0.0003204351116214852,0.00041877828199030016
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2038,0.00032805893803102037,0.00040795777942042905
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2039,0.00033597568341280586,0.00040028707199414213
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2040,0.0003436364322447993,0.00039483151406905604
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2041,0.00033895396874421475,0.0003899230959619079
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2042,0.0003325592203712304,0.00038529100872090346
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2043,0.0003242772149449533,0.0003807323051736715
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2044,0.00031414429382113857,0.0003761030014877099
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2045,0.00030238596933370874,0.00037131120993415
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2046,0.0002894380078142386,0.0003663140733085593
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2047,0.0002756618598657802,0.0003610993878068382
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2048,0.00026149602205986555,0.00035568145697772004
"EF v3.1, climate change: land use and land use change, global warming potential (GWP100)",RCP26,Moderate,2049,0.00024732962742947254,0.00035009170769029354
