method,year,RCP,scenario,AEF,CEF,AEF_baseline,CEF_baseline,AEF_pct,CEF_pct
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2032,RCP26,BAU,0.000328385742516,0.0005064239842402,0.0003337647710979,0.0005104356209069,1.611622629975593,0.7859241209640593
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2033,RCP26,BAU,0.0003001036919475,0.0004611716437555,0.0003062418271513,0.0004656496864881,2.004342535733173,0.9616763121592761
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2034,RCP26,BAU,0.0002790508559525,0.0004254869729968,0.0002859134989194,0.000430432253299,2.40025147215403,1.1489102557481419
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2035,RCP26,BAU,0.0002631811698809,0.0003968581363259,0.0002707499727858,0.0004022661751903,2.795495352048647,1.3443931401494644
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2036,RCP26,BAU,0.0002164247633073,0.0003685948658159,0.0002247866163468,0.0003744655931933,3.7199069835187037,1.5677614937427704
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2037,RCP26,BAU,0.0001481979788724,0.0003387470602646,0.000156520616373,0.0003449498437686,5.317278767141163,1.7981696806220322
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2038,RCP26,BAU,0.0001639324903625,0.0003178961433562,0.0001741620811767,0.0003245792222079,5.873603912565412,2.058997740594549
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2039,RCP26,BAU,0.0001800068030358,0.0003032020896197,0.0001922402777565,0.0003104766414233,6.363637664004765,2.3430270857903275
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2040,RCP26,BAU,0.0001953331694463,0.0002928141196881,0.0002096391290767,0.0003007658086408,6.824088467361422,2.6438141318771233
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2041,RCP26,BAU,0.0002066900161896,0.0002852487710921,0.0002235712446312,0.0002939848522914,7.550715419349677,2.971609295924113
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2042,RCP26,BAU,0.0002151875514332,0.000279591383436,0.0002347102589556,0.0002891984761152,8.317790457592693,3.321972096206028
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2043,RCP26,BAU,0.0002202706555635,0.0002751591789157,0.0002424218000912,0.0002857035123419,9.137439173938418,3.6906558620048324
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2044,RCP26,BAU,0.0002217778659971,0.0002714480257571,0.0002464703209821,0.0002829759589327,10.018429353525812,4.073820694549419
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2045,RCP26,BAU,0.0002199406941777,0.0002680999203166,0.0002470311480546,0.0002806394562802,10.966412167145947,4.468201346242666
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2046,RCP26,BAU,0.0002156193871354,0.0002648967672983,0.00024354763214,0.000278375554196,11.467261972206668,4.841943444577669
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2047,RCP26,BAU,0.0002092741536286,0.0002616971274213,0.0002379047010244,0.0002760475054561,12.034460551859203,5.1985175562769825
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2048,RCP26,BAU,0.0002017677129802,0.0002584372634635,0.0002310141099134,0.0002735979113061,12.660004596326853,5.5412147593620835
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2049,RCP26,BAU,0.0001939514245669,0.0002551105114047,0.0002237800712049,0.0002710278648439,13.329447290544461,5.872958283594822
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2050,RCP26,BAU,0.000186573187562,0.0002517482053789,0.0002170008440533,0.0002683774056871,14.02190697646611,6.196199812583287
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2026,RCP26,Moderate,0.0017536427088937,0.0017536427088937,0.001755742238655,0.001755742238655,0.11958075138116464,0.11958075138116464
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2027,RCP26,Moderate,0.0009200900433042,0.0011979499524633,0.0009221405464049,0.0012000167983148,0.2223634031378562,0.1722347432471326
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2028,RCP26,Moderate,0.0006430652026612,0.0009205585145008,0.000645318896221,0.0009227187670543,0.3492371869160614,0.23411819837548306
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2029,RCP26,Moderate,0.0005053996075671,0.0007546165749545,0.0005079263728402,0.0007569233252238,0.4974668393316588,0.30475349251761774
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2030,RCP26,Moderate,0.000423698314782,0.0006445257723368,0.0004265373883293,0.0006470096173875,0.6656095397452246,0.38389615609258354
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2031,RCP26,Moderate,0.0003680764468712,0.0005658697095812,0.0003718467657076,0.000568719585414,1.0139442329760002,0.5011038666314716
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2032,RCP26,Moderate,0.0003291270013392,0.0005071422319398,0.0003337647710979,0.0005104356209069,1.389532437304376,0.6452114296507283
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2033,RCP26,Moderate,0.0003007524018368,0.0004618746396899,0.0003062418271513,0.0004656496864881,1.7925132453536219,0.8107053237104392
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2034,RCP26,Moderate,0.0002795571825896,0.0004261514336316,0.0002859134989194,0.000430432253299,2.223160625092363,0.9945397062116331
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2035,RCP26,Moderate,0.0002634901411138,0.0003974598928069,0.0002707499727858,0.0004022661751903,2.6813785417232587,1.1948015219341561
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2036,RCP26,Moderate,0.000216238389211,0.0003690731687066,0.0002247866163468,0.0003744655931933,3.802818546194865,1.440032030904491
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2037,RCP26,Moderate,0.0001471706584243,0.0003390214603087,0.000156520616373,0.0003449498437686,5.973627094860389,1.7186218712645331
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2038,RCP26,Moderate,0.0001625178957423,0.0003179690894401,0.0001741620811767,0.0003245792222079,6.685832734500983,2.0365236945346026
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2039,RCP26,Moderate,0.0001781474134174,0.0003030691180846,0.0001922402777565,0.0003104766414233,7.330859330608456,2.3858552787553204
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2040,RCP26,Moderate,0.0001929921547639,0.0002924685096489,0.0002096391290767,0.0003007658086408,7.940776316958187,2.7587241479995845
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2041,RCP26,Moderate,0.0002038644685448,0.0002846853173631,0.0002235712446312,0.0002939848522914,8.814539686849278,3.1632700990601483
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2042,RCP26,Moderate,0.0002119002677459,0.0002788079826085,0.0002347102589556,0.0002891984761152,9.71836140064715,3.592859010280897
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2043,RCP26,Moderate,0.0002165721825065,0.0002741579756981,0.0002424218000912,0.0002857035123419,10.663074680154695,4.04109020192358
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2044,RCP26,Moderate,0.0002177397261531,0.0002702356899102,0.0002464703209821,0.0002829759589327,11.656817224288261,4.502244314517897
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2045,RCP26,Moderate,0.0002156454073107,0.0002666871849389,0.0002470311480546,0.0002806394562802,12.705175436808869,4.971600047346712
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2046,RCP26,Moderate,0.0002111461013095,0.0002632972310096,0.00024354763214,0.000278375554196,13.303981051178704,5.41653997957865
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2047,RCP26,Moderate,0.0002046941579534,0.0002599261429378,0.0002379047010244,0.0002760475054561,13.959599338725909,5.840068176549344
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2048,RCP26,Moderate,0.0001971332164519,0.000256510518077,0.0002310141099134,0.0002735979113061,14.66615761011347,6.245439940505503
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2049,RCP26,Moderate,0.0001892901613239,0.0002530426953109,0.0002237800712049,0.0002710278648439,15.412413489412089,6.635911603907846
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2050,RCP26,Moderate,0.0001818864565791,0.0002495519104823,0.0002170008440533,0.0002683774056871,16.181682438790503,7.014560393637817
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2026,RCP26,Aggressive,0.0017536427088937,0.0017536427088937,0.001755742238655,0.001755742238655,0.11958075138116464,0.11958075138116464
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2027,RCP26,Aggressive,0.0009206108173403,0.0011982971295183,0.0009221405464049,0.0012000167983148,0.16588892773057232,0.14330372699073674
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2028,RCP26,Aggressive,0.000643757744626,0.0009210783423071,0.000645318896221,0.0009227187670543,0.24191939894246225,0.17778166065017942
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2029,RCP26,Aggressive,0.0005061717102452,0.0007552372388041,0.0005079263728402,0.0007569233252238,0.34545609143867684,0.2227552466032689
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2030,RCP26,Aggressive,0.000424504757619,0.0006452082416541,0.0004265373883293,0.0006470096173875,0.47654221316015477,0.27841560387828124
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2031,RCP26,Aggressive,0.0003688830804602,0.0005665875064318,0.0003718467657076,0.000568719585414,0.7970178903560667,0.374891077585788
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2032,RCP26,Aggressive,0.0003299008483405,0.0005078739328468,0.0003337647710979,0.0005104356209069,1.1576784286399828,0.5018631057818014
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2033,RCP26,Aggressive,0.0003014575672518,0.0004626005205532,0.0003062418271513,0.0004656496864881,1.5622490056318545,0.6548197117658513
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2034,RCP26,Aggressive,0.0002801536832434,0.0004268519637909,0.0002859134989194,0.000430432253299,2.01453086257522,0.8317893189135483
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2035,RCP26,Aggressive,0.0002639342692257,0.0003981151966577,0.0002707499727858,0.0004022661751903,2.5173422881531216,1.0318984763350578
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2036,RCP26,Aggressive,0.0002162489237441,0.0003696274752234,0.0002247866163468,0.0003744655931933,3.798132086978022,1.292006010122959
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2037,RCP26,Aggressive,0.0001464286495261,0.0003394002100334,0.000156520616373,0.0003449498437686,6.447691735924499,1.608823379819475
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2038,RCP26,Aggressive,0.0001614962480753,0.0003181808074943,0.0001741620811767,0.0003245792222079,7.272440140715583,1.9712952265014942
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2039,RCP26,Aggressive,0.000176804631624,0.0003031151822583,0.0001922402777565,0.0003104766414233,8.029350723291953,2.3710186799410455
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2040,RCP26,Aggressive,0.0001913016943371,0.0002923473433979,0.0002096391290767,0.0003007658086408,8.747143159944603,2.7990100606661783
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2041,RCP26,Aggressive,0.0002018246541061,0.0002843956124361,0.0002235712446312,0.0002939848522914,9.72691750272843,3.261814267149754
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2042,RCP26,Aggressive,0.0002095277384054,0.0002783500912699,0.0002347102589556,0.0002891984761152,10.729194651420743,3.7511901829588523
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2043,RCP26,Aggressive,0.0002139035887599,0.0002735349096296,0.0002424218000912,0.0002857035123419,11.76388069083363,4.259171549049034
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2044,RCP26,Aggressive,0.000214826822195,0.0002694534306961,0.0002464703209821,0.0002829759589327,12.838664980437182,4.778684481749932
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2045,RCP26,Aggressive,0.0002125478382948,0.0002657544247941,0.0002470311480546,0.0002806394562802,13.959093835477912,5.3039696140368315
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2046,RCP26,Aggressive,0.0002079208632341,0.0002622245493137,0.00024354763214,0.000278375554196,14.6282550944369,5.8018761485530055
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2047,RCP26,Aggressive,0.0002013926983212,0.0002587252528336,0.0002379047010244,0.0002760475054561,15.347322917950775,6.275098408833399
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2048,RCP26,Aggressive,0.0001937931988417,0.0002551932700087,0.0002310141099134,0.0002735979113061,16.11196436687481,6.726893933341839
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2049,RCP26,Aggressive,0.0001859315900346,0.0002516201376685,0.0002237800712049,0.0002710278648439,16.91324923015363,7.160786654382568
"EF v3.1, climate change: biogenic, global warming potential (GWP100)",2050,RCP26,Aggressive,0.0001785102797792,0.0002480335121345,0.0002170008440533,0.0002683774056871,17.737518230411084,7.580330207200397
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2026,RCP26,BAU,0.3909281433431066,0.3909281433431066,0.4062243653473869,0.4062243653473869,3.7654614811692917,3.7654614811692917
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2027,RCP26,BAU,0.2188499816010412,0.2762112310622397,0.2392060310690313,0.2948806166186781,8.509839562580115,6.3311674298960465
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2028,RCP26,BAU,0.1585508127686985,0.2173918228277185,0.1839607938012832,0.2394308873535626,13.812715474598827,9.204770850345422
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2029,RCP26,BAU,0.1262187085222666,0.1809492868020137,0.1566875401355069,0.2063577886133007,19.445599558771658,12.312838774842984
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2030,RCP26,BAU,0.1050915110826773,0.155712712037662,0.1406304472715072,0.1844914347938673,25.271153493679005,15.598947879807989
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2031,RCP26,BAU,0.0907433416522869,0.1372274621076062,0.1299621915666579,0.1689766363038595,30.177122624356144,18.78909113752322
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2032,RCP26,BAU,0.0795112254290882,0.1229101087907887,0.1225253341216397,0.1574537140961365,35.10629781253916,21.938895188116376
"EF v3.1, climate change: fossil, global warming potential (GWP100)",2033,RCP26,BAU,0.0702340981441509,0.1113566510932074,0.1171289252792891,0.1486092565140192,40.03693111955003,25.067486571603663
